asin,text,title,location,date,verified,rating
3485a56f6e676,Gifting the iPhone 14 to my wife on her birthday was a fantastic decision. She absolutely loves it! The camera upgrades have brought so much joy to her daily life. She can't stop raving about the picture quality and how it helps her capture our family moments beautifully. The elegant design also resonates with her taste. It's not just a phone; it's become an integral part of her daily routine and her favorite gift ever. Seeing her happy with it makes it a great choice for me.,Just wow!,Vadodara,1 month ago,True,5
3485a56f6e676,Phone is good but battery drains too much,Very Good,Chandigarh,1 month ago,True,4
3485a56f6e676,I bought iPhone 14 in big billion days. Very happy. Excellent Product deliveryExcellent hapticsExcellent PerformanceExcellent CameraExcellent In hand feelExcellent Eco System if u have other apple products❤️ From Ooty Thank you Flipkart for the big billion days 🎉,Terrific,The Nilgiris District,1 month ago,True,5
3485a56f6e676,Good camera quality,Simply awesome,Bangalore Urban,1 month ago,True,5
3485a56f6e676,Superb,Highly recommended,Ilambazar,1 month ago,True,5
3485a56f6e676,"Thank you Flipkart, I am very happy with the phone, thank you very much, it is a very good phone.❤️😍☺️",Worth every penny,Vaishali District,2 months ago,True,5
3485a56f6e676,Pic quality is improvised.. lighter weight .. grip is better 😎🤓😎 I enjoyed it !!,Value-for-money,Bhagalpur,7 months ago,True,4
3485a56f6e676,Best,Best in the market!,Patna,8 months ago,True,5
3485a56f6e676,"I had upgraded from XR to 14.. So it’s amazing❤️ But if you are already using 13 means, either upgrade it to 14 pro or don’t buy this.Ditto as iPhone 13.",Great product,Madurai,8 months ago,True,5
3485a56f6e676,This is not really an upgrade from my iphone 13 but it's okay. I'll suggest if you're having iPhone 12 or 13 then use that only because you won't find any big upgrade if compared to.,Mind-blowing purchase,Bhabua,10 months ago,True,5
3485a56f6e676,Best,Just wow!,Rajpur Sonarpur,10 months ago,True,5
3485a56f6e676,Build quality is very bad after days speaker is not warm fine,Worst experience ever!,Gurugram,10 months ago,True,1
3485a56f6e676,"Everything is well and good. But camera performance in artificial light is not upto the mark. Battery mAH is less, however you can handle it smartly.",Brilliant,Gakulpur,9 months ago,True,5
3485a56f6e676,Videos from this are just awesome. Performance top notch as expected from apple.,Just wow!,New Delhi,9 months ago,True,5
3485a56f6e676,Super,Good quality product,Bahraich,10 months ago,True,4
3485a56f6e676,Nice,Classy product,Rishikesh,9 months ago,True,5
3485a56f6e676,Outstanding product,Perfect product!,Nakodar,"Sep, 2022",True,5
3485a56f6e676,Heating issues,Utterly Disappointed,Gurugram,7 months ago,True,1
3485a56f6e676,"I got with in a day after I ordered,really happy with the product and service",Perfect product!,Hyderabad,10 months ago,True,5
3485a56f6e676,Lovely phone.. camera is very good 👍Awesome product.....,Terrific purchase,Kolkata,10 months ago,True,5
3485a56f6e676,"Battery charge very fastly with my macbook adapter  but I'm worried if they don't damage battery health Overall phone is good.Camera: Photo: 4/5, Vedio:5/5 Best for vlogging.Audio: 5/5 Very Loud.Display: 4.5/5 i did not like Yellowish colourtrue tone.Battery: 4/5 ok but if they give charger free then I'm  so happy or over heat during charging.Performance: 4.5/5 okay for daily use.",Terrific purchase,New Delhi,1 month ago,True,5
3485a56f6e676,"Cameras quality is 🤩, all rounder phone",Great product,Darbhanga District,1 month ago,True,5
3485a56f6e676,Great product at this price range i am very happy to get this product,Awesome,New Delhi,10 months ago,True,5
3485a56f6e676,Amazing phone 😍😍Nice performanceAll are good 👍🏻Nice look and best camera,Simply awesome,Gurugram,10 months ago,True,5
3485a56f6e676,Heating issue. Phone gets heated on charing. on using camera sometimes on idle.Waste of 70K. Ten thousand rupees Android phones worked better for me.Go for it only for showoff,Hated it!,Hyderabad,7 months ago,True,1
3485a56f6e676,Nice product liked it,Best in the market!,Ratnagiri,9 months ago,True,5
3485a56f6e676,Nothing is bad in this phone i am using it for 1 month but tbh it did not meet my expectations .Looking at the price point i beleave it should not be sold greater than 40k.This is my first Iphone i just hope in the long run i get the value in return.Its a dream for many indians to own a iphone atleast once in a life time  i believe now that there are so many offers its not as hard as owning a iphone as it was before.You should always fullfill your dream no matter what is the cost,Pretty good,Kolkata,9 months ago,True,4
3485a56f6e676,Have recently moved over from Android to IOS. Felt very happy about it.,Wonderful,Salem,"Oct, 2022",True,4
3485a56f6e676,Seems like a ordinary phone I am using. Not getting any feeling to have extra wings added to me like the craze among people to show off. In overall nothing extra I got in this.,Nice,Prayagraj,2 months ago,True,3
3485a56f6e676,"Overall good experience (4 months review)Display : 60hz but impressive,Camera: if lighting condition is good then it can click very good photos but incase of poor lighting not good experience at such price point.Battery: It can give 5-6 hr of screentime, it can sustain whole day with single charge.but Battery health reduces 1% in my 4 months of usage which is quite shocking for me.Charging: Charging speed is quite good with 20w charger but at such price point it could be better.Conc...",Nice product,Bharuch,6 months ago,True,4
3485a56f6e676,Iphone14=camera+battery +processor with brand,Great product,New Delhi,7 months ago,True,5
3485a56f6e676,Superb phone. Design could have been new but good performance . Purple color looks pretty decent. Light shade.,Awesome,Kolkata,9 months ago,True,5
3485a56f6e676,Nice,Perfect product!,Meerut,10 months ago,True,5
3485a56f6e676,"After using android for 10 years, and having used 12+256 gb android phone in last 2 years, iPhone 14 lacks in performance  in every aspect. Camera- normal. Battery backup- okay, battery charging- pathetic. Those who say iPhone does not hang is a person with slow mind. Most of the apps are buggy. Very slow and loading takes a long time. iPhone offers few gimmicks but not worthy. Do not fall in trap. Most iPhone users know, iPhone is just like a heavy crown made of rusty iron on your head. Ea...",Very poor,Munger District,1 month ago,True,1
3485a56f6e676,Not good as compared to Samsung s23,Horrible,Rewari,8 days ago,True,1
3485a56f6e676,Camera not batter then galaxy s23,Horrible,Jaipur,14 days ago,True,1
3485a56f6e676,"Been a week n phn is getting hang , being an iphone, issue is there",Unsatisfactory,Rohtak,29 days ago,True,1
3485a56f6e676,"After using for 2 weeks, conclusion :Battery drain very fast. It took 2 time a day for charging Camera is not good as I thought Display 60hz is smooth but not great Apple system is very classy If you are middle class family member then don't go for it. Android is far better for usesDon't overhyped",Bad quality,Palanpur,29 days ago,True,3
3485a56f6e676,ok but not perfect,Good,Bengaluru,1 month ago,True,3
3485a56f6e676,"More than the product, I love FK for their discounts",Just wow!,Chennai,1 month ago,True,5
3485a56f6e676,Apple is always Love❤️❤️ Awsome performance and camera🔥🔥,Perfect product!,North Barrackpur,1 month ago,True,5
3485a56f6e676,Everything was perfect except package.When we buy something costly least flipkart can provide is give a better packing to safeguard the product. Iphone was in this cardboard cover could have provided bubble wrap or something else for safety,Value-for-money,Kollam,1 month ago,True,4
3485a56f6e676,Battery not good,Absolute rubbish!,New Delhi,1 month ago,True,1
3485a56f6e676,"It's a nice phone, camera is great, gaming is great. Battery is only 3270 mAh, it should have been around 4500-5000 mAh",Perfect product!,New Delhi,1 month ago,True,5
3485a56f6e676,Not good waste of money,Hated it!,Bengaluru,1 month ago,True,1
3485a56f6e676,Nothing to say just go for it..🔥,Highly recommended,New Delhi,1 month ago,True,5
3485a56f6e676,I really totally satisfied with my phone.,Good choice,Gurugram,1 month ago,True,4
3485a56f6e676,Nice but expensive,Worth every penny,Chhindwara,1 month ago,True,5
3485a56f6e676,Best phone in this price range..Camera-5/5Battery-5/5 easily full day backup Performance-5/5Display-5/5OS-5/5Everything abt this phone is perfect!!,Excellent,Mughalsarai,2 months ago,True,5
3485a56f6e676,"Apple is awesome.I like all aspects of this phone from design, camera, os and battery. I am loving it.",Brilliant,Pune,2 months ago,True,5
3485a56f6e676,Powerful processorGreat display Great cameraLess battery,Great product,Mangalagiri,3 months ago,True,5
3485a56f6e676,Performance - Amazing.UI exp- amazing...its simple. But sometime annoy.Battery- around 9hr normal usage(camera use).  Pubg game - 6hr apprx.Display- its good but I do not like to watch movies or tv series in 6.1 size screen. Better go for plus model.This size is handy.Gaming - sometime get sticky (due to heating) while playing pubg (HD quality). But overall run smooth. Do not forget to enable gaming mode and and guided acces.I find this phone suitable for daily purpose. It take less ti...,Mind-blowing purchase,Ranchi,3 months ago,True,5
3485a56f6e676,In love with the camera🤌🏻,Simply awesome,Jaipur,3 months ago,True,5
3485a56f6e676,The smoothness of the phone is excellent. Battery is okayish if you switch from android. Camera is one the best.,Excellent,Kolkata,3 months ago,True,5
3485a56f6e676,Giving screen frozen(not responding)and heating problem within a month,Slightly disappointed,Faizpur,7 months ago,True,2
3485a56f6e676,🤷 what are u expecting me to say? You already know Iphone is Iphone,Excellent,Patna,8 months ago,True,5
3485a56f6e676,Switched from Xiaomi 12 Pro that was a heater means heats lot much it is very cool device I also used iPhone 13 but it has little bit more better that iPhone 13 best device,Simply awesome,Dausa,8 months ago,True,5
3485a56f6e676,The phone is simply incredible. Very smooth and camera is awesome.,Just wow!,Bengaluru,8 months ago,True,5
3485a56f6e676,Great product with best seller. I’ve puchased it as a gift for my wife. 😊,Fabulous!,New Delhi,8 months ago,True,5
3485a56f6e676,"Good thing is 5 years of  software updates and security updates.  If you don’t charge the phone often, this is the good phone to go for.",Just okay,Bengaluru,8 months ago,True,3
3485a56f6e676,Dream come true 👍 ✨️,Classy product,Ratlam District,9 months ago,True,5
3485a56f6e676,"Definitely go for it ,iPhone 14 best front camera ever",Nice product,Purba Champaran District,9 months ago,True,4
3485a56f6e676,Worth of money.!,Just wow!,Muzaffarpur,9 months ago,True,5
3485a56f6e676,Just amazing,Excellent,Faridabad,9 months ago,True,5
3485a56f6e676,Nice,Awesome,Pimpri Chinchwad,"Nov, 2022",True,5
3485a56f6e676,Battery health decreased from 100 to 99 after 20 days of normal usage..poor experience,Terrible product,Allahabad,10 days ago,True,1
3485a56f6e676,Heating issue coming,Don't waste your money,Bengaluru,3 months ago,True,1
3485a56f6e676,Without doubt my first iphone proved that it is far better than Android phones. Battery may not work more than 15 hours if you have lot of calls and activities. 14 and 14 plus both are excellent since my colleague purchased 14 plus since he need bigger display. You can go for any 14 series according to your requirements.,Worth every penny,Ernakulam District,4 months ago,True,5
3485a56f6e676,Fantastic 🔥⚡️,Terrific,Mumbai,6 months ago,True,5
3485a56f6e676,Awesome phone,Just wow!,Hubballi,8 months ago,True,5
3485a56f6e676,Best phone under this price range ...,Mind-blowing purchase,Gwalior,9 months ago,True,5
3485a56f6e676,With a month speaker not working,Hated it!,Bengaluru,9 months ago,True,1
3485a56f6e676,Nice,Fabulous!,Patiala,9 months ago,True,5
3485a56f6e676,Super mobile 😘😘,Best in the market!,Pargi,10 months ago,True,5
3485a56f6e676,Product is over heating during charge,Unsatisfactory,Chittoor District,1 month ago,True,1
3485a56f6e676,Value for money,Highly recommended,Kim,7 months ago,True,5
3485a56f6e676,I upgraded from iPhone 7 Plus. I experienced a huge improvement in several areas of my daily usage.$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$I recommend you buy iphone 14 instead of iphone 13 for various reasons:Additional 2 GB RAMLarger 5G antenna which helps with faster 5G speedImproved camerasCrash detectionSatellite connectivity to send emergency messages.,Super!,Bhupalpalle,11 months ago,True,5
3485a56f6e676,Very good 💯,Worth every penny,Murshidabad District,6 months ago,True,5
3485a56f6e676,Nice phone🔥❤️,Wonderful,New Delhi,4 months ago,True,5
3485a56f6e676,Really nice,Nice,Bengaluru,8 months ago,True,3
3485a56f6e676,Camera quality is very good,Great product,Alappuzha District,4 months ago,True,5
3485a56f6e676,"I Purchased I phone 14 , and after 10 days it went dead, don't purchase it",Hated it!,Nashik,7 months ago,True,1
3485a56f6e676,This phone is good i use phone in 20 days than I realised the phone is very well,Good,New Delhi,9 months ago,True,4
3485a56f6e676,Tq Flipkart ❣️,Perfect product!,Hyderabad,9 months ago,True,5
3485a56f6e676,"Probably the best purchase of my life . There was too much traffic during the sale . Ahh Im totally satisfied with the product . The camera, battery, display is ossm ,for new buyers go for 14 rather than 13 .",Just wow!,Bangalore,1 month ago,True,5
3485a56f6e676,My first iPhone so lovely 😻,Must buy!,Kushinagar District,1 month ago,True,5
3485a56f6e676,"Awesome Phone, camera is too good, This is my 4 th I phone from Flipkart",Best in the market!,Guntur,4 months ago,True,5
3485a56f6e676,Now it's a value for money deal.Iphone 14 is a lot better than 13 in performance.,Excellent,Chapakhowa Town,5 months ago,True,5
3485a56f6e676,When I put a charge phone is heating,Very poor,Sri Potti Sriramulu Nellore District,5 months ago,True,5
3485a56f6e676,Great,Highly recommended,Bangalore,6 months ago,True,5
3485a56f6e676,One of the best brand all features are goodThanks Flipkart,Fabulous!,Garhwa,6 months ago,True,5
3485a56f6e676,Phone is awesome BUT whats up with the front camera ?! Ip6 X 11 12 13 take better pictures from front camera.,Value-for-money,New Delhi,7 months ago,True,4
3485a56f6e676,Best mobile ever nd Yellow colour one of my favorite,Mind-blowing purchase,Navi Mumbai,7 months ago,True,5
3485a56f6e676,Product is good...bt battary is average.,Really Nice,Kolkata,7 months ago,True,4
3485a56f6e676,Good product red,Brilliant,Kodur,8 months ago,True,5
3485a56f6e676,I feel sad to see the charging time and camera quality. Also double tap in back side is very unresponsive and time taking,Don't waste your money,Bengaluru,10 months ago,True,1
3485a56f6e676,Very good ✌️😍😍✌️,Perfect product!,Bhogaon,9 months ago,True,5
3485a56f6e676,"Battery life is not as good as i thought it would be. Transferring through an android phone and forgot to use move to iphone application, don't make this mistake. Otherwise overall good phone. The photos are pretty good actually ( main reason why i spend so much money behind it lol ). Other than that, it's an apple so yeah theres that.",Delightful,Bengaluru,7 months ago,True,4
3485a56f6e676,Very good... Value for money,Classy product,Pimpri Chinchwad,9 months ago,True,5
3485a56f6e676,This Product is genuine,Excellent,Vasai Virar,9 months ago,True,5
3485a56f6e676,Happy .....,Best in the market!,Beawar,9 months ago,True,5
3485a56f6e676,"Excellent phone, but honestly camera quality not up to samsung flagship..",Must buy!,Jagatsinghpur,2 months ago,True,5
3485a56f6e676,Superb 😍,Fabulous!,Ghaziabad,8 months ago,True,5
3485a56f6e676,overpriced brand outdated features just marketing gimmick,Not recommended at all,New Delhi,2 months ago,True,1
3485a56f6e676,Phone is good but some bugs in the phone.Camera is good Performance is goodDesign is goodBattery performance is ok Purchased that phone in January  and battery perform good when you have low usage and in heavy usage battery draining fast.,Wonderful,Meerut,8 months ago,True,5
3485a56f6e676,"Item is good, But I did not like the behavior of the delivery boy.",Absolute rubbish!,Kailashahar,1 month ago,True,1
3485a56f6e676,This mine 3rd IPhone Model iPhone 5s : Best one when I started android to appleiPhone 6s : Best Camera Poor Battery Finally iPhone 14 One of best iPhone i used : fantastic camera : Good battery life. Super fast face lock system. Good charger comparing old iPhones. Happy to having this powerful iPhone-14.,Good choice,Thiruvallur,8 months ago,True,4
3485a56f6e676,Back glass very low quality,Useless product,Sikar,8 months ago,True,1
3485a56f6e676,Good upgrade and at good price .,Perfect product!,Bangalore Urban,9 months ago,True,5
3485a56f6e676,Nice product,Worth every penny,Haldaur,10 months ago,True,5
3485a56f6e676,wow first time shifting from android to iosn its sooo amazing.. phone excels in everything be it camera to haptics to software experience.. glad i ordered iphone 14 instead of 13 there is noticable camera improvement in low light. + 50% more ram makes it future proof,Fabulous!,Amritsar,10 months ago,True,5
3485a56f6e676,"The Apple iPhone 14 is a great choice for anyone looking for a reliable, fast and stylish smartphone. It has a 6.1-inch OLED display that delivers vibrant colors and sharp details, and a powerful A15 Bionic chip that handles everything from gaming to multitasking with ease. The iPhone 14 also has an improved camera system that captures stunning photos and videos in any lighting condition, thanks to its 12MP wide-angle lens with optical image stabilization, Smart HDR 4 and Action mode. The iPh...",Pretty good,Kalol Gandhinagar District,7 months ago,True,4
3485a56f6e676,"No comments on Mobile , but in this we are not getting the Headphones in the Box.That was disappointing me.",Nice,Sri Potti Sriramulu Nellore District,4 days ago,True,3
3485a56f6e676,"My battery health percentage decreases by 1% in 18days only ,, sales phones are cheaper but worst quality",Waste of money!,Sonitpur District,7 days ago,True,1
3485a56f6e676,"Selfie camera is useless, a 10k Chinese phone has much better selfie camera than this.",Fair,Amritsar,7 days ago,True,3
3485a56f6e676,Amezing i phone is also good phone and many fituer and camera is best quality i am happyThank you 🍎 and Flipkart,Classy product,Kakori,11 days ago,True,5
3485a56f6e676,Battery performance is worst after using 1 month my iphone battery health reduced to 98 percent.  Iphone is worst in terms of of battery performance,Worst experience ever!,Hyderabad,12 days ago,True,1
3485a56f6e676,"So beautiful, so elegant, just looking like a wow 🧡🧡🧡",Awesome,Sultanpur,16 days ago,True,5
3485a56f6e676,Very good phone,Awesome,Rajkot,16 days ago,True,5
3485a56f6e676,Product is awesome but too fluctuations in final price,Very Good,Ahmedabad,17 days ago,True,4
3485a56f6e676,"Everything is gr8 with this phone, what we expect from Apple. But while cameras are in use for a while I'm facing a heating issue. While video call(using wifi not on mobile data) and using camera for clicking pics it heats like doing some heavy task like gaming. So plz fix that. Battery life is maah!! average last for a day then we have to charge it.",Good choice,Allahabad,22 days ago,True,4
3485a56f6e676,could not down load its recipt,Useless product,New Delhi,22 days ago,True,1
3485a56f6e676,"If you are an iphone lover, reviews will not matter to you.If you are not an iphone lover, you can search other cool phones in this range.",Terrific,Rajkot,26 days ago,True,5
3485a56f6e676,iPhone 14 runs super smooth performance wise absolutely Fantastic and very light weight.Delivery service worst they take 15 days for delivery in city area it depends on you to where from you want to Buy,Awesome,Jaipur,27 days ago,True,5
3485a56f6e676,Worst experience ever from Flipkart and Apple. My phone got issues after the return period was done. The screen stopped working. Even for claiming warranty the service centre people are asking to wait more than 10 days. Such a worst experience from Apple and Flipkart. Highly dissatisfied.,Don't waste your money,Bhatkal,27 days ago,True,1
3485a56f6e676,"Nice phone, light weight.",Worth every penny,Ludhiana,28 days ago,True,5
3485a56f6e676,Flipkart is the worst app ever,Don't waste your money,Jaipur,30 days ago,True,1
3485a56f6e676,Overall a good phone. Speakers are superb.,Brilliant,Biswanath Chariali,1 month ago,True,5
3485a56f6e676,"Battery 🔋 Backup is Not Good .And the design of the phone is good and at the same time the quality of the camera is not that good, overall there is only a slight difference between iPhone 13 and iPhone 14. Sound quality is good, according to iPhone 13",Pretty good,Nirmali,1 month ago,True,4
3485a56f6e676,Writing the review after switching from OnePlus 11 to iOS. Camera is superb. Battery is wonderful and it doesn't drain without usage like other phones. Overall satisfied...,Terrific purchase,Bhubaneswar,1 month ago,True,5
3485a56f6e676,Mind blowing phone,Excellent,Ludhiana,1 month ago,True,5
3485a56f6e676,orginal and geniune fresh piece product delivered thank you Flipkart. and also manufactured is 2023august .,Super!,Bangalore Division,1 month ago,True,5
3485a56f6e676,Good phone,Worth every penny,New Delhi,1 month ago,True,5
3485a56f6e676,Heating and network issue,Terrible product,Agra,1 month ago,True,1
3485a56f6e676,Awesome For Night Camera And Day Camera And Performance 😘😘😍😍,Worth every penny,Dogachhia Barddhaman District,1 month ago,True,5
3485a56f6e676,Heating while using the device.Battery life is too short to use.,Not good,New Delhi,1 month ago,True,2
3485a56f6e676,"Very very fast delivery, everyone is amazed that within 24 hrs, it is delivered. Open box delivery is good. Very good phone, I am happy with the overall experience.",Must buy!,Lucknow,1 month ago,True,5
3485a56f6e676,Amazing phone performance so happy to get it from flipkart. Thank you so much for this phone. You are the best online shopping app,Just wow!,Mumbai,1 month ago,True,5
3485a56f6e676,Absolutely fantastic!Ordered And Received on the same day itself. Looks stunning as of now!,Classy product,Bangalore Urban,1 month ago,True,5
3485a56f6e676,Superb Thanks Flipkart For Delivering at lightning speed in just 10 Hour,Fabulous!,New Delhi,1 month ago,True,5
3485a56f6e676,Using for last 5 months great experience so far.,Just wow!,Gurugram,1 month ago,True,5
3485a56f6e676,Awesome product 🤩,Highly recommended,Patiala,1 month ago,True,5
3485a56f6e676,very nice iphone 14 good colors,Classy product,Bastar,1 month ago,True,5
3485a56f6e676,Best phone,Fabulous!,Nagaon,1 month ago,True,5
3485a56f6e676,Awesome 📱 worth every penny spent on the phone,Worth every penny,Bangalore Urban,1 month ago,True,5
3485a56f6e676,Amazing performance,Classy product,Karnal,1 month ago,True,5
3485a56f6e676,Great,Great product,Badharghat,2 months ago,True,5
3485a56f6e676,Osm performance,Excellent,Nalgonda,2 months ago,True,5
3485a56f6e676,Battery backup is very low,Does the job,Kewalpur,2 months ago,True,3
3485a56f6e676,not required reviews everyone know about apple performance,Mind-blowing purchase,Rudrapur,2 months ago,True,5
3485a56f6e676,Wonderful Phone.. Fully Satisfied I'm using I phone for the 1st time.. and this one is the Best,Best in the market!,Belgaum Division,2 months ago,True,5
3485a56f6e676,I love iPhone,Brilliant,Kurukshetra District,2 months ago,True,5
3485a56f6e676,Best,Excellent,Lucknow,3 months ago,True,5
3485a56f6e676,Battery getting down fast,Not good,Nellore,3 months ago,True,2
3485a56f6e676,"The iphone 14 is a good device for day to day works, but the battery this phone has is not sufficient, it lasts long for 1 day on normal usage and on heavy usage it remains for half a day. The camera and the performance is superb but there is a drawback that the display is just of 60 hz which is not that smooth.",Value-for-money,Barauni,3 months ago,True,4
3485a56f6e676,Wow nice one,Very Good,Nandivaram Guduvancheri,4 months ago,True,4
3485a56f6e676,Awesome ProductMust buy,Must buy!,Navi Mumbai,4 months ago,True,5
3485a56f6e676,"After 2 months the phone starts hanging, now it is 3rd time that my iPhone has hanged.",Nice,New Delhi,5 months ago,True,3
3485a56f6e676,Great product at good price.,Terrific,Baleshwar,5 months ago,True,5
3485a56f6e676,Yellow Color is awesome in this segment,Mind-blowing purchase,Bhubaneswar,5 months ago,True,5
3485a56f6e676,Nice good battery backup good camera must buy👍,Mind-blowing purchase,Hamirpur District,5 months ago,True,5
3485a56f6e676,Nice product,Must buy!,Coimbatore,5 months ago,True,5
3485a56f6e676,On of the best mobile phone,Perfect product!,Kanpur,5 months ago,True,5
3485a56f6e676,The battery back up is poor. The product gets heated very often.. not worth the price,Decent product,Bengaluru,5 months ago,True,3
3485a56f6e676,Excellent,Terrific,Prayagraj,6 months ago,True,5
3485a56f6e676,As usual all the excitement for unboxing an iPhone.. really mesmerizing with look and feel. Camera quality is top notch 👌..,Highly recommended,Bhubaneshwar,6 months ago,True,5
3485a56f6e676,Iphone the best in performance as always.Smooth UI . Great camera. Great performance,Just wow!,Mumbai,6 months ago,True,5
3485a56f6e676,"Camera is not markable in low light and night. I am first time user of iphone but no problem during daily routine. Everything is great except the camera, the Samsung S21 FE has better options from a camera perspective.",Value-for-money,Bardhaman,6 months ago,True,4
3485a56f6e676,Too awesome..........,Perfect product!,Howrah,6 months ago,True,5
3485a56f6e676,"The product is original and everything is good. Just one minor problem, there is a little gap between the top bezel and aluminium body which I have seen in a lot of iPhones lately.",Delightful,Vadodara,6 months ago,True,4
3485a56f6e676,Delicious 😋,Perfect product!,Rangareddy District,7 months ago,True,5
3485a56f6e676,mind blowing performance,Super!,Jhajjar,7 months ago,True,5
3485a56f6e676,I am in love with this. Upgraded from one plus. iOS is really wonderful with great features. Blue colour is wonderful. Camera and build quality is superb and stereo speaker are amazing,Terrific purchase,Bikaner,7 months ago,True,5
3485a56f6e676,Good 14 ❤️,Excellent,Madurai,7 months ago,True,5
3485a56f6e676,Best Camera quality,Fabulous!,Sikar,7 months ago,True,5
3485a56f6e676,Super ❤️❣️,Great product,Nagaon,7 months ago,True,5
3485a56f6e676,Just go for it. And starlight is lob🤍,Terrific purchase,Kolhapur,7 months ago,True,5
3485a56f6e676,Excellent experience with iPhone. Very nice product.,Highly recommended,Farakka Barrage Township,7 months ago,True,5
3485a56f6e676,I am writing this review after 1 week of usage and the only thing I want to say about it is excellent,Fabulous!,Meerut,7 months ago,True,5
3485a56f6e676,This is not my first iPhone. Have been using them for close to a decade now. Had 12 mini - battery back was an issue. Have for the iPhone 14 now. No complaints !!,Must buy!,Kolkata,8 months ago,True,5
3485a56f6e676,Best phone ever,Terrific purchase,Amritsar,8 months ago,True,5
3485a56f6e676,Nice phone ❤️ I PHONE 14 ❤️,Highly recommended,Bilaspur,8 months ago,True,5
3485a56f6e676,Maza A gaya Nice product,Fabulous!,Kota,8 months ago,True,5
3485a56f6e676,"Best smartphone in this price range with overall great performance, great camera and great battery",Worth every penny,Kolkata,8 months ago,True,5
3485a56f6e676,🥰 lovely,Just wow!,Raiganj,8 months ago,True,5
3485a56f6e676,Very nice product. Amazing 😍,Highly recommended,Bhubaneswar,8 months ago,True,5
3485a56f6e676,Excellent product and camera 💥,Super!,Bengaluru,8 months ago,True,5
3485a56f6e676,Oh !!! What a phone!!Purple colour looks more premium.Switching from mid range android phone to iOS is really a mesmerising feel.,Worth every penny,Thrissur,9 months ago,True,5
3485a56f6e676,Nice product,Brilliant,Taki,9 months ago,True,5
3485a56f6e676,Great product! Made improvements in ultra wide camera compared to iPhone 13,Perfect product!,Bengaluru,9 months ago,True,5
3485a56f6e676,Best iphone till now,Awesome,Bodh Gaya,9 months ago,True,5
3485a56f6e676,I ordered this in republic sale in 65k. I wasnt sure that i will get new product in good condition but there is this feature of flipkart where we can check before accept product and i got totally brand new phone. So happy with service and quality.,Super!,Pune,9 months ago,True,5
3485a56f6e676,"Nice phone, Genuine device and packaging. The delivery agent should be trained to not ask for OTP, until phone is thoroughly checked by customer.",Awesome,Ghaziabad,9 months ago,True,5
3485a56f6e676,Great experience.,Simply awesome,Raigarh District,9 months ago,True,5
3485a56f6e676,product is awesome but price is little high,Must buy!,Muzaffarnagar,9 months ago,True,5
3485a56f6e676,First iPhone user so happy with the purchase but delivery service was bad,Best in the market!,Visakhapatnam,9 months ago,True,5
3485a56f6e676,Premium feel ..i phone 14 black colour best phone..*****,Super!,New Delhi,10 months ago,True,5
3485a56f6e676,Really awesome and geniune product provided by flipkart . Thank you so much for making my life happy. All things are great not a single defect in this unit.,Must buy!,Nagpur,10 months ago,True,5
3485a56f6e676,Gud phone,Perfect product!,Mokameh,11 months ago,True,5
3485a56f6e676,Great phone,Terrific,Lucknow,11 months ago,True,5
3485a56f6e676,Pam,Excellent,Nadia,9 months ago,True,5
3485a56f6e676,Flipkart delivery service is worst . I had to travel 150 KM to get this product. Delivery center denied delivery at home.Iphone 14 pro-Great perfomance no lag .Great build quality . Feel premium Design is good  look attractiveCons -Battery is not good . Need to charge twise in a day Camera is not up to mark Display is yellowish,Fair,Raymond Chhindwara,10 months ago,True,3
3485a56f6e676,Everything is good except camera.,Very Good,Gaya,"Oct, 2022",True,4
3485a56f6e676,Really disappointed with display and performance. Lagging in bgmi with graphics settings smooth + extreme. Hardly 50 fps. While lagging gives 25-30 fps which is frustrating for device like this.,Horrible,Mahasamund District,9 months ago,True,1
3485a56f6e676,This is my First IPhone.. And the experience is super fantastic.. The smoothness of the phone I got is unbelievable. 60hz is so well optimized.. My previous android phone was of 120hz but never felt this smooth.. Also it's so light weight and looks so premium.. Really Loved it❤️,Perfect product!,Ambassa,5 months ago,True,5
3485a56f6e676,Amazing phone.,Just wow!,Dehradun,7 months ago,True,5
3485a56f6e676,It is a performance and camera beast....,Perfect product!,Central Division,1 month ago,True,5
3485a56f6e676,What a gadget !!!Perfect beast.,Wonderful,Jalpaiguri,7 months ago,True,5
3485a56f6e676,Nice,Fabulous!,Bardhaman,8 months ago,True,5
3485a56f6e676,"The iPhone 14 is a standout device in Apple's latest lineup. With its sleek design, powerful hardware and improved cameras, it's a must-have for any tech enthusiast.Pros:    Powerful hardware with the A16 chip.    Improved camera quality.    Long battery life.    Sleek design with premium build quality.    Improved display technology for an immersive experience.    Great operating system with a large app store.Cons:    Expensive compared to other smartphones.    No headphone jack...",Terrific Masterpiece ,Indore,9 months ago,True,5
3485a56f6e676,After usege of 1 month battery drain 99 % 😔,Terrible product,East Godavari District,11 days ago,True,1
3485a56f6e676,Overheating issue...,Just okay,Kalaburgi,1 month ago,True,3
3485a56f6e676,"defected piece, pixels dead",Horrible,Mysuru,1 month ago,True,1
3485a56f6e676,My phone is hanged up many times in a day.,Just okay,Gurugram,1 month ago,True,3
3485a56f6e676,Mobile too heat in time of charging 😥,Nice,Muzaffarpur,1 month ago,True,3
